,Data Medicao,PRECIPITACAO TOTAL MENSAL(mm),TEMPERATURA MEDIA MENSAL(°C),Nome
549,2022-11-30,"82,2","24,205139",ITAPACI
550,2023-07-31,0,"21,656452",ITAPACI
551,2018-01-31,243,"23,839113",JATAI
552,2018-02-28,"219,2","24,063542",JATAI
553,2018-03-31,"184,4","24,713195",JATAI
554,2018-04-30,"67,4","22,453611",JATAI
555,2018-05-31,"41,6","20,315054",JATAI
556,2018-06-30,1,"20,229861",JATAI
557,2018-07-31,0,"20,289651",JATAI
558,2018-08-31,"2,8","22,231048",JATAI
559,2018-09-30,"68,8","23,39875",JATAI
560,2018-10-31,"214,8","24,497446",JATAI
561,2018-11-30,"223,6","24,012494",JATAI
562,2018-12-31,219,"24,617608",JATAI
563,2019-01-31,189,"24,194086",JATAI
564,2019-02-28,"102,4","24,311161",JATAI
565,2019-03-31,"221,2","23,902554",JATAI
566,2019-04-30,"160,6","23,670417",JATAI
567,2019-05-31,"110,8","21,683468",JATAI
568,2019-06-30,",2","20,047639",JATAI
569,2019-07-31,1,"19,639358",JATAI
570,2019-12-31,"228,2","24,434677",JATAI
571,2020-01-31,198,"24,78629",JATAI
572,2020-02-29,"264,6","24,185488",JATAI
573,2020-03-31,"103,2","24,382527",JATAI
574,2020-04-30,"70,8","22,918056",JATAI
575,2020-05-31,"43,6","19,004102",JATAI
576,2020-06-30,"6,6","20,680278",JATAI
577,2020-07-31,0,"20,66465",JATAI
578,2020-08-31,0,"22,001478",JATAI
579,2020-09-30,"23,6","26,369167",JATAI
580,2020-10-31,205,"26,083333",JATAI
581,2020-11-30,"80,2","24,92",JATAI
582,2020-12-31,308,"24,437336",JATAI
583,2021-01-31,"306,6","23,809005",JATAI
584,2021-02-28,"83,4","24,150298",JATAI
585,2021-03-31,"165,4","23,339382",JATAI
586,2021-04-30,77,"22,230417",JATAI
587,2021-05-31,"17,8","20,741936",JATAI
588,2021-06-30,"20,6","19,293847",JATAI
589,2021-07-31,0,"18,431178",JATAI
590,2021-08-31,"1,4","22,578091",JATAI
591,2021-09-30,"38,8","26,311528",JATAI
592,2021-10-31,"166,4","24,513979",JATAI
593,2021-11-30,"267,8","24,481944",JATAI
594,2021-12-31,"121,4","24,355108",JATAI
595,2022-01-31,"120,4","23,838844",JATAI
596,2022-02-28,"106,4","24,207143",JATAI
597,2022-03-31,"210,8","24,20336",JATAI
598,2022-04-30,"47,2","22,845556",JATAI
599,2022-05-31,",4","19,325278",JATAI
600,2022-06-30,"34,4","19,751389",JATAI
601,2022-07-31,0,"20,777016",JATAI
602,2022-10-31,"102,4","24,221505",JATAI
603,2022-11-30,"80,2","23,177222",JATAI
604,2022-12-31,"191,2","23,78629",JATAI
605,2023-01-31,"250,4","23,38629",JATAI
606,2023-02-28,258,"23,488839",JATAI
607,2023-03-31,"280,4","23,606452",JATAI
608,2023-04-30,"183,6","22,77375",JATAI
609,2018-01-31,"135,6","24,430645",POSSE
610,2018-02-28,"190,6","23,753423",POSSE
611,2018-03-31,"155,4","24,277957",POSSE
612,2018-04-30,"157,2","23,430694",POSSE
613,2018-05-31,0,"23,716801",POSSE
614,2018-06-30,0,"23,350694",POSSE
615,2018-07-31,0,"23,102823",POSSE
616,2018-08-31,"43,8","25,315323",POSSE
617,2018-09-30,"5,6","27,092639",POSSE
618,2018-10-31,"104,4","26,661022",POSSE
619,2018-11-30,"240,4","23,714167",POSSE
620,2018-12-31,"185,8","24,038575",POSSE
621,2019-01-31,82,"25,77379",POSSE
622,2019-02-28,"174,8","24,726042",POSSE
623,2019-03-31,"254,2","23,663978",POSSE
624,2019-04-30,"136,8","24,736806",POSSE
625,2019-05-31,"37,8","25,108737",POSSE
626,2019-06-30,0,"23,417083",POSSE
627,2019-07-31,0,"23,041398",POSSE
628,2019-08-31,",2","24,621909",POSSE
629,2019-09-30,"15,8","27,286528",POSSE
630,2020-04-30,215,"23,88",POSSE
631,2020-05-31,29,"23,014382",POSSE
632,2020-06-30,0,"22,866111",POSSE
633,2020-07-31,0,"22,546237",POSSE
634,2020-08-31,0,"23,846774",POSSE
635,2020-09-30,"1,6","26,596806",POSSE
636,2020-10-31,"114,6","26,873253",POSSE
637,2020-11-30,217,"24,640694",POSSE
638,2020-12-31,"281,4","25,372849",POSSE
639,2021-01-31,"297,6","25,434812",POSSE
640,2021-02-28,"368,2","22,650298",POSSE
641,2021-03-31,"85,4","24,954973",POSSE
642,2021-04-30,"151,8","23,905972",POSSE
643,2021-05-31,0,"24,065054",POSSE
644,2021-06-30,"2,6","23,340556",POSSE
645,2021-07-31,0,"22,968548",POSSE
646,2021-08-31,0,"23,889247",POSSE
647,2021-09-30,"37,2","27,959583",POSSE
648,2021-10-31,"180,4","26,466532",POSSE
649,2021-11-30,283,"23,425833",POSSE
650,2022-04-30,"113,4","25,535139",POSSE
651,2022-05-31,",2","23,701882",POSSE
652,2022-06-30,0,"23,405737",POSSE
653,2022-12-31,244,"23,196478",POSSE
654,2023-04-30,"89,4","24,242434",POSSE
655,2018-05-31,",2","26,215188",PEIXE
656,2018-06-30,0,"25,064306",PEIXE
657,2018-07-31,0,"24,550269",PEIXE
658,2018-08-31,0,"27,328226",PEIXE
659,2018-09-30,0,"28,826528",PEIXE
660,2019-03-31,"173,8","25,957765",PEIXE
661,2019-04-30,"161,6","26,614444",PEIXE
662,2019-05-31,"8,8","27,137634",PEIXE
663,2019-06-30,0,"25,491667",PEIXE
664,2019-07-31,0,"25,310753",PEIXE
665,2019-08-31,0,"27,135399",PEIXE
666,2019-09-30,"28,8","29,432917",PEIXE
667,2019-10-31,"66,6","28,048247",PEIXE
668,2019-11-30,195,"27,036999",PEIXE
669,2019-12-31,"205,4","27,22327",PEIXE
670,2020-01-31,"413,2","26,38788",PEIXE
671,2020-02-29,"243,4","26,218953",PEIXE
672,2020-04-30,"150,4","26,457639",PEIXE
673,2020-05-31,"59,4","26,188038",PEIXE
674,2020-06-30,0,"25,259583",PEIXE
675,2020-07-31,0,"24,611022",PEIXE
676,2020-08-31,0,"26,584946",PEIXE
677,2020-09-30,0,"28,724094",PEIXE
678,2020-10-31,"117,6","28,619828",PEIXE
679,2021-10-31,"100,4","27,785653",PEIXE
680,2021-11-30,"219,6","25,909117",PEIXE
681,2021-12-31,"432,2","25,223755",PEIXE
682,2022-01-31,303,"25,483936",PEIXE
683,2022-03-31,223,"25,797488",PEIXE
684,2022-04-30,"39,2","26,754837",PEIXE
685,2022-05-31,"12,4","25,269624",PEIXE
686,2022-06-30,0,"24,897325",PEIXE
687,2022-07-31,0,"24,74141",PEIXE
688,2022-08-31,0,"26,847446",PEIXE
689,2022-09-30,"37,4","27,882892",PEIXE
690,2023-01-31,"149,2","25,531025",PEIXE
691,2023-03-31,"158,6","25,815288",PEIXE
692,2023-04-30,"72,2","26,579903",PEIXE
693,2023-05-31,"7,8","26,626389",PEIXE
694,2023-06-30,0,"25,904167",PEIXE
695,2018-01-31,"174,8","25,674462",GURUPI
696,2018-02-28,"449,8","25,248809",GURUPI
697,2018-03-31,"215,4","25,704704",GURUPI
698,2018-04-30,"110,6","25,668611",GURUPI
699,2018-05-31,"3,4","25,696102",GURUPI
700,2018-06-30,0,"24,429583",GURUPI
701,2018-07-31,0,"24,07715",GURUPI
702,2018-08-31,11,"26,856989",GURUPI
703,2018-09-30,"2,2","28,640417",GURUPI
704,2018-11-30,"386,8","26,188333",GURUPI
705,2018-12-31,"238,4","25,837903",GURUPI
706,2019-01-31,"247,4","26,246774",GURUPI
707,2019-02-28,"102,2","25,93497",GURUPI
708,2019-03-31,229,"25,930107",GURUPI
709,2019-04-30,"80,4","26,5425",GURUPI
710,2019-05-31,"20,6","26,929839",GURUPI
711,2019-06-30,0,"24,943472",GURUPI
712,2019-07-31,0,"24,736828",GURUPI
713,2019-08-31,0,"26,137634",GURUPI
714,2019-09-30,"31,4","28,482657",GURUPI
715,2019-10-31,"93,2","27,733065",GURUPI
716,2019-11-30,"135,6","26,794722",GURUPI
717,2019-12-31,199,"27,047984",GURUPI
718,2020-01-31,"321,2","26,175941",GURUPI
719,2020-02-29,"267,4","26,003161",GURUPI
720,2020-03-31,"250,6","25,646243",GURUPI
721,2021-10-31,"183,4","27,311425",GURUPI
722,2021-11-30,"239,4","25,610278",GURUPI
723,2021-12-31,"351,2","25,302957",GURUPI
724,2022-01-31,"406,6","25,347984",GURUPI
725,2022-02-28,"207,4","25,476786",GURUPI
726,2022-03-31,"235,8","25,418414",GURUPI
727,2022-04-30,"148,4","26,310694",GURUPI
728,2022-05-31,",2","24,850941",GURUPI
729,2022-06-30,0,"24,497361",GURUPI
730,2022-07-31,0,"24,001075",GURUPI
731,2022-08-31,0,"26,089919",GURUPI
732,2022-09-30,"62,2","27,24",GURUPI
733,2022-10-31,20,"27,936266",GURUPI
734,2022-11-30,414,"25,327639",GURUPI
735,2022-12-31,328,"24,727016",GURUPI
736,2023-01-31,"214,6","24,711372",GURUPI
737,2023-02-28,"124,8","25,928423",GURUPI
738,2023-03-31,"281,4","25,01596",GURUPI
739,2023-04-30,"91,2","25,575972",GURUPI
740,2023-05-31,"12,8","25,263575",GURUPI
741,2023-06-30,0,"24,450287",GURUPI
742,2023-07-31,0,"23,899059",GURUPI
743,2018-01-31,"253,2","25,746371",PEDRO AFONSO
744,2018-02-28,451,"25,740774",PEDRO AFONSO
745,2018-03-31,"310,8","26,397177",PEDRO AFONSO
746,2018-04-30,"291,4","26,527917",PEDRO AFONSO
747,2018-05-31,"1,8","27,330645",PEDRO AFONSO
748,2018-06-30,0,"26,308472",PEDRO AFONSO
749,2018-07-31,0,"26,430914",PEDRO AFONSO
750,2018-08-31,"8,4","27,865323",PEDRO AFONSO
751,2018-09-30,"48,8","28,6425",PEDRO AFONSO
752,2018-10-31,"141,8","27,234812",PEDRO AFONSO
753,2018-11-30,"139,8","26,871528",PEDRO AFONSO
754,2018-12-31,"197,6","26,446909",PEDRO AFONSO
755,2019-03-31,"247,4","26,300135",PEDRO AFONSO
756,2019-04-30,"257,2","26,720972",PEDRO AFONSO
757,2019-05-31,"102,2","27,08172",PEDRO AFONSO
758,2019-06-30,",4","26,688611",PEDRO AFONSO
759,2019-07-31,0,"26,656317",PEDRO AFONSO
760,2019-08-31,0,"27,570296",PEDRO AFONSO
761,2019-09-30,"26,6","29,277361",PEDRO AFONSO
762,2019-10-31,"89,6","27,116801",PEDRO AFONSO
763,2019-11-30,"64,2","26,989306",PEDRO AFONSO
764,2019-12-31,"110,4","27,171774",PEDRO AFONSO
765,2020-01-31,"227,8","26,496505",PEDRO AFONSO
766,2020-02-29,"312,2","26,115948",PEDRO AFONSO
767,2020-03-31,"326,2","26,129167",PEDRO AFONSO
768,2020-04-30,"129,8","26,76375",PEDRO AFONSO
769,2020-05-31,"72,6","27,470296",PEDRO AFONSO
770,2020-06-30,0,"26,771806",PEDRO AFONSO
771,2020-07-31,",2","26,190188",PEDRO AFONSO
772,2020-08-31,0,"27,524866",PEDRO AFONSO
773,2020-09-30,0,"29,432639",PEDRO AFONSO
774,2020-10-31,"107,8","28,70914",PEDRO AFONSO
775,2020-11-30,"138,4","27,33375",PEDRO AFONSO
776,2020-12-31,150,"26,910887",PEDRO AFONSO
777,2021-01-31,"146,6","26,146102",PEDRO AFONSO
778,2021-02-28,280,"25,455804",PEDRO AFONSO
779,2021-03-31,199,"26,403226",PEDRO AFONSO
780,2021-04-30,"51,8","26,434861",PEDRO AFONSO
781,2021-05-31,"21,6","26,842473",PEDRO AFONSO
782,2023-03-31,"257,2","25,705107",PEDRO AFONSO
783,2023-04-30,"78,4","26,92875",PEDRO AFONSO
784,2023-05-31,64,"27,497446",PEDRO AFONSO
785,2023-06-30,0,"27,302586",PEDRO AFONSO
786,2023-07-31,0,"26,976613",PEDRO AFONSO
787,2018-01-31,"256,2","24,58965",ARAGUAINA
788,2018-02-28,"341,8","24,74747",ARAGUAINA
789,2018-03-31,"308,6","25,194758",ARAGUAINA
790,2018-04-30,"123,8","25,369028",ARAGUAINA
791,2018-05-31,"30,8","25,471774",ARAGUAINA
792,2018-06-30,0,"24,77375",ARAGUAINA
793,2018-07-31,0,"24,94664",ARAGUAINA
794,2018-08-31,12,"25,728495",ARAGUAINA
795,2018-09-30,54,"26,622917",ARAGUAINA
796,2018-10-31,"79,2","26,614113",ARAGUAINA
797,2018-11-30,"212,8","25,645833",ARAGUAINA
798,2018-12-31,164,"25,523521",ARAGUAINA
799,2019-01-31,"180,6","24,996909",ARAGUAINA
800,2019-02-28,"338,2","25,277381",ARAGUAINA
801,2019-03-31,"291,4","25,362769",ARAGUAINA
802,2019-04-30,"215,8","25,633056",ARAGUAINA
803,2019-05-31,"60,2","26,006317",ARAGUAINA
804,2019-06-30,0,"25,442361",ARAGUAINA
805,2019-07-31,35,"25,047312",ARAGUAINA
806,2019-08-31,"2,8","25,512635",ARAGUAINA
807,2019-09-30,"19,2","27,0725",ARAGUAINA
808,2019-10-31,"120,6","25,715054",ARAGUAINA
809,2019-11-30,"178,2","25,413194",ARAGUAINA
810,2019-12-31,"113,2","25,609677",ARAGUAINA
811,2020-01-31,"183,6","25,42621",ARAGUAINA
812,2020-02-29,"254,4","25,413535",ARAGUAINA
813,2020-03-31,"582,2","25,580645",ARAGUAINA
814,2020-04-30,"241,6","25,719916",ARAGUAINA
815,2022-06-30,"14,4","25,119602",ARAGUAINA
816,2022-08-31,0,"26,282258",ARAGUAINA
817,2022-12-31,"330,2","24,723768",ARAGUAINA
818,2023-01-31,"241,4","24,790591",ARAGUAINA
819,2023-04-30,"145,8","25,466779",ARAGUAINA
820,2023-05-31,"168,6","25,968952",ARAGUAINA
821,2023-06-30,0,"25,809972",ARAGUAINA
822,2018-01-31,"178,6","24,312211",GOIANESIA
823,2018-05-31,31,"23,350952",GOIANESIA
824,2018-06-30,0,"23,033231",GOIANESIA
825,2018-07-31,0,"22,848253",GOIANESIA
826,2018-08-31,"27,4","25,462097",GOIANESIA
827,2018-09-30,"6,4","27,100694",GOIANESIA
828,2018-12-31,"145,6","24,622785",GOIANESIA
829,2019-01-31,"75,8","25,242464",GOIANESIA
830,2019-02-28,"106,6","24,827009",GOIANESIA
831,2019-06-30,0,"23,190972",GOIANESIA
832,2019-07-31,0,"22,765323",GOIANESIA
833,2019-08-31,0,"25,267573",GOIANESIA
834,2019-09-30,13,"28,224028",GOIANESIA
835,2019-10-31,"140,6","27,086107",GOIANESIA
836,2020-01-31,265,"24,808018",GOIANESIA
837,2020-02-29,"468,2","24,244534",GOIANESIA
838,2020-03-31,"363,4","24,142475",GOIANESIA
839,2021-07-31,0,"22,444758",GOIANESIA
840,2021-08-31,"2,8","25,07621",GOIANESIA
841,2021-09-30,16,"28,307403",GOIANESIA
842,2021-10-31,"116,2","26,201202",GOIANESIA
843,2022-01-31,"401,8","23,912929",GOIANESIA
844,2022-02-28,"239,8","24,079464",GOIANESIA
845,2022-03-31,130,"24,979973",GOIANESIA
846,2022-04-30,12,"25,660278",GOIANESIA
847,2022-05-31,",4","23,12836",GOIANESIA
848,2022-06-30,0,"23,183816",GOIANESIA
849,2022-07-31,0,"22,882852",GOIANESIA
850,2022-08-31,0,"25,046261",GOIANESIA
851,2023-07-31,0,"23,743011",GOIANESIA
852,2018-01-31,"294,8","23,751613",CAIAPONIA
853,2018-02-28,"290,6","23,951191",CAIAPONIA
854,2018-03-31,"218,6","24,564919",CAIAPONIA
855,2018-04-30,"47,2","23,092222",CAIAPONIA
856,2018-05-31,"27,2","21,693817",CAIAPONIA
857,2018-06-30,",2","21,664167",CAIAPONIA
858,2018-07-31,0,"21,901163",CAIAPONIA
859,2018-08-31,4,"24,145699",CAIAPONIA
860,2018-09-30,56,"24,870972",CAIAPONIA
861,2018-10-31,"72,2","24,82836",CAIAPONIA
862,2018-11-30,"462,6","23,331111",CAIAPONIA
863,2018-12-31,280,"24,206317",CAIAPONIA
864,2019-01-31,117,"24,570296",CAIAPONIA
865,2019-02-28,"291,6","23,859226",CAIAPONIA
866,2019-03-31,79,"24,261962",CAIAPONIA
867,2019-04-30,12,"23,888611",CAIAPONIA
868,2019-05-31,"66,2","23,047312",CAIAPONIA
869,2019-06-30,0,"21,463889",CAIAPONIA
870,2019-07-31,"1,8","21,314919",CAIAPONIA
871,2019-08-31,1,"24,266532",CAIAPONIA
872,2019-09-30,7,"27,553195",CAIAPONIA
873,2019-10-31,"115,8","25,586021",CAIAPONIA
874,2019-11-30,"167,6","24,5575",CAIAPONIA
875,2019-12-31,"218,2","24,495968",CAIAPONIA
876,2020-01-31,92,"24,518011",CAIAPONIA
877,2020-06-30,0,"22,0425",CAIAPONIA
878,2020-07-31,0,"22,136559",CAIAPONIA
879,2020-08-31,0,"23,559409",CAIAPONIA
880,2020-09-30,"59,6","26,917361",CAIAPONIA
881,2020-10-31,"22,2","26,384409",CAIAPONIA
882,2021-11-30,"280,8","24,01",CAIAPONIA
883,2021-12-31,242,"23,879839",CAIAPONIA
884,2022-01-31,354,"23,54879",CAIAPONIA
885,2022-02-28,"198,2","23,564435",CAIAPONIA
886,2022-03-31,"239,4","24,18629",CAIAPONIA
887,2022-04-30,"20,6","24,30875",CAIAPONIA
888,2022-05-31,6,"21,049059",CAIAPONIA
889,2022-06-30,"4,6","21,770972",CAIAPONIA
890,2022-07-31,0,"22,286694",CAIAPONIA
891,2022-08-31,"3,2","23,239247",CAIAPONIA
892,2018-01-31,"71,4","20,720787",ALTO PARAISO DE GOIAS
893,2018-02-28,"93,4","20,433864",ALTO PARAISO DE GOIAS
894,2018-03-31,237,"20,724597",ALTO PARAISO DE GOIAS
895,2018-04-30,"139,2","19,640978",ALTO PARAISO DE GOIAS
896,2018-05-31,"42,2","19,122312",ALTO PARAISO DE GOIAS
897,2018-06-30,0,"18,278376",ALTO PARAISO DE GOIAS
898,2018-07-31,0,"18,241801",ALTO PARAISO DE GOIAS
899,2018-08-31,0,"20,778898",ALTO PARAISO DE GOIAS
900,2018-09-30,"18,6","22,563738",ALTO PARAISO DE GOIAS
901,2018-10-31,169,"22,023112",ALTO PARAISO DE GOIAS
902,2018-11-30,"285,8","20,222083",ALTO PARAISO DE GOIAS
903,2018-12-31,"212,2","20,436343",ALTO PARAISO DE GOIAS
904,2019-01-31,"128,8","21,509005",ALTO PARAISO DE GOIAS
905,2019-03-31,"455,8","20,488622",ALTO PARAISO DE GOIAS
906,2019-04-30,"213,6","20,767663",ALTO PARAISO DE GOIAS
907,2019-05-31,"14,4","20,464522",ALTO PARAISO DE GOIAS
908,2019-06-30,0,"18,830586",ALTO PARAISO DE GOIAS
909,2019-07-31,0,"18,53788",ALTO PARAISO DE GOIAS
910,2019-08-31,",2","20,352554",ALTO PARAISO DE GOIAS
911,2019-09-30,30,"23,142639",ALTO PARAISO DE GOIAS
912,2019-10-31,"50,6","23,133561",ALTO PARAISO DE GOIAS
913,2019-11-30,172,"22,035652",ALTO PARAISO DE GOIAS
914,2019-12-31,"107,8","22,164423",ALTO PARAISO DE GOIAS
915,2020-03-31,"335,2","20,407661",ALTO PARAISO DE GOIAS
916,2020-04-30,"159,2","20,380972",ALTO PARAISO DE GOIAS
917,2020-05-31,"10,2","18,883333",ALTO PARAISO DE GOIAS
918,2020-06-30,"2,2","18,363412",ALTO PARAISO DE GOIAS
919,2020-07-31,0,"18,070413",ALTO PARAISO DE GOIAS
920,2020-08-31,0,"19,699462",ALTO PARAISO DE GOIAS
921,2020-09-30,14,"22,183955",ALTO PARAISO DE GOIAS
922,2020-10-31,"213,8","22,852957",ALTO PARAISO DE GOIAS
923,2020-11-30,"175,8","20,757361",ALTO PARAISO DE GOIAS
924,2020-12-31,120,"21,300269",ALTO PARAISO DE GOIAS
925,2021-01-31,191,"21,491667",ALTO PARAISO DE GOIAS
926,2021-02-28,"439,6","19,875595",ALTO PARAISO DE GOIAS
927,2021-03-31,173,"20,379973",ALTO PARAISO DE GOIAS
928,2021-04-30,"82,4","19,861667",ALTO PARAISO DE GOIAS
929,2021-06-30,"24,4","18,595169",ALTO PARAISO DE GOIAS
930,2021-07-31,0,"17,968729",ALTO PARAISO DE GOIAS
931,2021-08-31,0,"19,819033",ALTO PARAISO DE GOIAS
932,2021-09-30,"6,8","23,547032",ALTO PARAISO DE GOIAS
933,2021-10-31,199,"22,112044",ALTO PARAISO DE GOIAS
934,2021-11-30,"258,8","20,295728",ALTO PARAISO DE GOIAS
935,2021-12-31,459,"20,087769",ALTO PARAISO DE GOIAS
936,2022-01-31,198,"20,396982",ALTO PARAISO DE GOIAS
937,2022-02-28,134,"20,474256",ALTO PARAISO DE GOIAS
938,2022-03-31,60,"20,91534",ALTO PARAISO DE GOIAS
939,2022-04-30,"57,4","20,902494",ALTO PARAISO DE GOIAS
940,2022-05-31,4,"18,793952",ALTO PARAISO DE GOIAS
941,2022-06-30,0,"18,565085",ALTO PARAISO DE GOIAS
942,2022-10-31,"46,2","22,315457",ALTO PARAISO DE GOIAS
943,2023-03-31,"220,4","20,301613",ALTO PARAISO DE GOIAS
944,2023-04-30,"143,4","20,225417",ALTO PARAISO DE GOIAS
945,2023-05-31,15,"19,441129",ALTO PARAISO DE GOIAS
946,2023-06-30,",8","18,806753",ALTO PARAISO DE GOIAS
947,2023-07-31,",2","19,062231",ALTO PARAISO DE GOIAS
948,2018-01-31,"264,6","23,445565",RIO VERDE
949,2018-02-28,"131,4","23,721131",RIO VERDE
950,2018-03-31,"132,2","24,460081",RIO VERDE
951,2018-04-30,"119,6","22,50625",RIO VERDE
952,2018-05-31,"12,4","20,770956",RIO VERDE
953,2018-06-30,"1,4","21,074445",RIO VERDE
954,2018-07-31,0,"21,383602",RIO VERDE
955,2018-08-31,"5,6","22,456837",RIO VERDE
956,2018-09-30,56,"23,905139",RIO VERDE
957,2018-10-31,"189,6","24,078629",RIO VERDE
958,2018-11-30,"224,4","23,376667",RIO VERDE
959,2018-12-31,155,"24,089113",RIO VERDE
960,2019-01-31,"164,8","24,245968",RIO VERDE
961,2019-02-28,"235,6","24,012202",RIO VERDE
962,2019-03-31,184,"23,479839",RIO VERDE
963,2019-04-30,88,"23,401667",RIO VERDE
964,2019-05-31,"15,8","22,508065",RIO VERDE
965,2019-06-30,",2","21,120694",RIO VERDE
966,2019-07-31,0,"21,299425",RIO VERDE
967,2019-08-31,0,"23,342339",RIO VERDE
968,2019-09-30,29,"27,099306",RIO VERDE
969,2019-10-31,124,"25,009409",RIO VERDE
970,2021-11-30,"259,2","23,732639",RIO VERDE
971,2021-12-31,"203,2","23,551075",RIO VERDE
972,2022-01-31,"253,8","23,232527",RIO VERDE
973,2022-02-28,"246,8","23,546875",RIO VERDE
974,2022-03-31,303,"23,978495",RIO VERDE
975,2022-04-30,"53,8","23,17375",RIO VERDE
976,2022-05-31,1,"20,213345",RIO VERDE
977,2022-06-30,"21,8","20,415972",RIO VERDE
978,2022-07-31,0,"22,045027",RIO VERDE
979,2022-08-31,"4,4","22,432977",RIO VERDE
980,2022-09-30,89,"24,241528",RIO VERDE
981,2022-10-31,"112,6","23,85336",RIO VERDE
982,2022-11-30,"58,6","22,757917",RIO VERDE
983,2022-12-31,"181,6","23,064785",RIO VERDE
984,2023-01-31,"246,4","22,739785",RIO VERDE
985,2023-02-28,"431,6","22,913095",RIO VERDE
986,2023-03-31,"215,8","23,138306",RIO VERDE
987,2023-04-30,"147,8","22,591528",RIO VERDE
988,2023-05-31,"10,2","20,850941",RIO VERDE
989,2023-06-30,"14,2","19,678592",RIO VERDE
990,2023-07-31,"1,2","21,732328",RIO VERDE
991,2018-05-31,"7,4","21,08612",MINEIROS
992,2018-06-30,0,"20,69187",MINEIROS
993,2018-07-31,0,"21,265323",MINEIROS
994,2018-08-31,"5,2","22,632527",MINEIROS
995,2018-09-30,"51,6","23,628655",MINEIROS
996,2018-10-31,"94,6","23,93594",MINEIROS
997,2018-11-30,"364,4","22,901033",MINEIROS
998,2018-12-31,"48,6","23,732616",MINEIROS
999,2019-01-31,136,"23,441988",MINEIROS
1000,2019-02-28,"230,6","23,191874",MINEIROS
1001,2019-03-31,"92,4","23,536298",MINEIROS
1002,2019-04-30,"122,2","23,143521",MINEIROS
1003,2019-06-30,",2","20,829167",MINEIROS
1004,2019-07-31,7,"20,471774",MINEIROS
1005,2019-08-31,"3,6","22,997676",MINEIROS
1006,2019-09-30,"20,2","26,585833",MINEIROS
1007,2019-10-31,138,"24,431393",MINEIROS
1008,2019-11-30,"131,8","23,867598",MINEIROS
1009,2019-12-31,"197,8","23,563279",MINEIROS
1010,2020-01-31,"260,2","23,774462",MINEIROS
1011,2020-02-29,390,"23,281003",MINEIROS
1012,2020-03-31,"127,2","23,829541",MINEIROS
1013,2020-04-30,"43,6","22,711528",MINEIROS
1014,2020-05-31,"64,4","19,573656",MINEIROS
1015,2020-06-30,"2,2","21,164861",MINEIROS
1016,2020-07-31,0,"21,437903",MINEIROS
1017,2020-08-31,0,"22,85495",MINEIROS
1018,2020-09-30,"28,2","26,523195",MINEIROS
1019,2020-10-31,"115,2","25,771069",MINEIROS
1020,2020-11-30,68,"24,927282",MINEIROS
1021,2020-12-31,268,"23,357899",MINEIROS
1022,2021-02-28,"154,4","23,134291",MINEIROS
1023,2021-03-31,"25,4","22,658702",MINEIROS
1024,2021-04-30,"45,4","22,218279",MINEIROS
1025,2021-05-31,85,"21,093683",MINEIROS
1026,2021-06-30,"22,2","20,541071",MINEIROS
1027,2021-11-30,"320,2","23,293748",MINEIROS
1028,2021-12-31,"257,6","23,46767",MINEIROS
1029,2022-01-31,"238,6","22,724043",MINEIROS
1030,2022-04-30,"165,4","22,959801",MINEIROS
1031,2022-05-31,"5,2","19,427823",MINEIROS
1032,2022-06-30,"26,8","20,10256",MINEIROS
1033,2022-07-31,0,"21,751332",MINEIROS
1034,2022-08-31,"13,8","21,761791",MINEIROS
1035,2022-09-30,33,"24,168299",MINEIROS
1036,2023-03-31,"182,6","23,148461",MINEIROS
1037,2023-04-30,56,"22,590272",MINEIROS
1038,2023-05-31,0,"21,225205",MINEIROS
1039,2023-06-30,"18,8","19,509595",MINEIROS
1040,2023-07-31,0,"21,588172",MINEIROS
1041,2018-04-30,"27,4","23,266944",PARAUNA
1042,2018-05-31,"13,2","22,297984",PARAUNA
1043,2018-06-30,0,"22,632361",PARAUNA
1044,2018-07-31,0,"22,724462",PARAUNA
1045,2018-08-31,0,"24,426613",PARAUNA
1046,2018-09-30,"39,2","25,761667",PARAUNA
1047,2018-10-31,"180,2","25,78535",PARAUNA
1048,2018-11-30,"295,4","24,018472",PARAUNA
1049,2018-12-31,"120,2","25,115749",PARAUNA
1050,2019-01-31,"158,8","25,421102",PARAUNA
1051,2019-02-28,"127,4","25,088244",PARAUNA
1052,2019-03-31,"190,6","24,769624",PARAUNA
